table_schema	table_name	column_name	ordinal_position
information_schema	CHARACTER_SETS	CHARACTER_SET_NAME	1
information_schema	CHARACTER_SETS	DEFAULT_COLLATE_NAME	2
information_schema	CHARACTER_SETS	DESCRIPTION	3
information_schema	CHARACTER_SETS	MAXLEN	4
information_schema	COLLATIONS	COLLATION_NAME	1
information_schema	COLLATIONS	CHARACTER_SET_NAME	2
information_schema	COLLATIONS	ID	3
information_schema	COLLATIONS	IS_DEFAULT	4
information_schema	COLLATIONS	IS_COMPILED	5
information_schema	COLLATIONS	SORTLEN	6
information_schema	COLLATION_CHARACTER_SET_APPLICABILITY	COLLATION_NAME	1
information_schema	COLLATION_CHARACTER_SET_APPLICABILITY	CHARACTER_SET_NAME	2
information_schema	COLUMNS	TABLE_CATALOG	1
information_schema	COLUMNS	TABLE_SCHEMA	2
information_schema	COLUMNS	TABLE_NAME	3
information_schema	COLUMNS	COLUMN_NAME	4
information_schema	COLUMNS	ORDINAL_POSITION	5
information_schema	COLUMNS	COLUMN_DEFAULT	6
information_schema	COLUMNS	IS_NULLABLE	7
information_schema	COLUMNS	DATA_TYPE	8
information_schema	COLUMNS	CHARACTER_MAXIMUM_LENGTH	9
information_schema	COLUMNS	CHARACTER_OCTET_LENGTH	10
information_schema	COLUMNS	NUMERIC_PRECISION	11
information_schema	COLUMNS	NUMERIC_SCALE	12
information_schema	COLUMNS	DATETIME_PRECISION	13
information_schema	COLUMNS	CHARACTER_SET_NAME	14
information_schema	COLUMNS	COLLATION_NAME	15
information_schema	COLUMNS	COLUMN_TYPE	16
information_schema	COLUMNS	COLUMN_KEY	17
information_schema	COLUMNS	EXTRA	18
information_schema	COLUMNS	PRIVILEGES	19
information_schema	COLUMNS	COLUMN_COMMENT	20
information_schema	COLUMN_PRIVILEGES	GRANTEE	1
information_schema	COLUMN_PRIVILEGES	TABLE_CATALOG	2
information_schema	COLUMN_PRIVILEGES	TABLE_SCHEMA	3
information_schema	COLUMN_PRIVILEGES	TABLE_NAME	4
information_schema	COLUMN_PRIVILEGES	COLUMN_NAME	5
information_schema	COLUMN_PRIVILEGES	PRIVILEGE_TYPE	6
information_schema	COLUMN_PRIVILEGES	IS_GRANTABLE	7
information_schema	ENGINES	ENGINE	1
information_schema	ENGINES	SUPPORT	2
information_schema	ENGINES	COMMENT	3
information_schema	ENGINES	TRANSACTIONS	4
information_schema	ENGINES	XA	5
information_schema	ENGINES	SAVEPOINTS	6
information_schema	EVENTS	EVENT_CATALOG	1
information_schema	EVENTS	EVENT_SCHEMA	2
information_schema	EVENTS	EVENT_NAME	3
information_schema	EVENTS	DEFINER	4
information_schema	EVENTS	TIME_ZONE	5
information_schema	EVENTS	EVENT_BODY	6
information_schema	EVENTS	EVENT_DEFINITION	7
information_schema	EVENTS	EVENT_TYPE	8
information_schema	EVENTS	EXECUTE_AT	9
information_schema	EVENTS	INTERVAL_VALUE	10
information_schema	EVENTS	INTERVAL_FIELD	11
information_schema	EVENTS	SQL_MODE	12
information_schema	EVENTS	STARTS	13
information_schema	EVENTS	ENDS	14
information_schema	EVENTS	STATUS	15
information_schema	EVENTS	ON_COMPLETION	16
information_schema	EVENTS	CREATED	17
information_schema	EVENTS	LAST_ALTERED	18
information_schema	EVENTS	LAST_EXECUTED	19
information_schema	EVENTS	EVENT_COMMENT	20
information_schema	EVENTS	ORIGINATOR	21
information_schema	EVENTS	CHARACTER_SET_CLIENT	22
information_schema	EVENTS	COLLATION_CONNECTION	23
information_schema	EVENTS	DATABASE_COLLATION	24
information_schema	FILES	FILE_ID	1
information_schema	FILES	FILE_NAME	2
information_schema	FILES	FILE_TYPE	3
information_schema	FILES	TABLESPACE_NAME	4
information_schema	FILES	TABLE_CATALOG	5
information_schema	FILES	TABLE_SCHEMA	6
information_schema	FILES	TABLE_NAME	7
information_schema	FILES	LOGFILE_GROUP_NAME	8
information_schema	FILES	LOGFILE_GROUP_NUMBER	9
information_schema	FILES	ENGINE	10
information_schema	FILES	FULLTEXT_KEYS	11
information_schema	FILES	DELETED_ROWS	12
information_schema	FILES	UPDATE_COUNT	13
information_schema	FILES	FREE_EXTENTS	14
information_schema	FILES	TOTAL_EXTENTS	15
information_schema	FILES	EXTENT_SIZE	16
information_schema	FILES	INITIAL_SIZE	17
information_schema	FILES	MAXIMUM_SIZE	18
information_schema	FILES	AUTOEXTEND_SIZE	19
information_schema	FILES	CREATION_TIME	20
information_schema	FILES	LAST_UPDATE_TIME	21
information_schema	FILES	LAST_ACCESS_TIME	22
information_schema	FILES	RECOVER_TIME	23
information_schema	FILES	TRANSACTION_COUNTER	24
information_schema	FILES	VERSION	25
information_schema	FILES	ROW_FORMAT	26
information_schema	FILES	TABLE_ROWS	27
information_schema	FILES	AVG_ROW_LENGTH	28
information_schema	FILES	DATA_LENGTH	29
information_schema	FILES	MAX_DATA_LENGTH	30
information_schema	FILES	INDEX_LENGTH	31
information_schema	FILES	DATA_FREE	32
information_schema	FILES	CREATE_TIME	33
information_schema	FILES	UPDATE_TIME	34
information_schema	FILES	CHECK_TIME	35
information_schema	FILES	CHECKSUM	36
information_schema	FILES	STATUS	37
information_schema	FILES	EXTRA	38
information_schema	GLOBAL_STATUS	VARIABLE_NAME	1
information_schema	GLOBAL_STATUS	VARIABLE_VALUE	2
information_schema	GLOBAL_VARIABLES	VARIABLE_NAME	1
information_schema	GLOBAL_VARIABLES	VARIABLE_VALUE	2
information_schema	KEY_COLUMN_USAGE	CONSTRAINT_CATALOG	1
information_schema	KEY_COLUMN_USAGE	CONSTRAINT_SCHEMA	2
information_schema	KEY_COLUMN_USAGE	CONSTRAINT_NAME	3
information_schema	KEY_COLUMN_USAGE	TABLE_CATALOG	4
information_schema	KEY_COLUMN_USAGE	TABLE_SCHEMA	5
information_schema	KEY_COLUMN_USAGE	TABLE_NAME	6
information_schema	KEY_COLUMN_USAGE	COLUMN_NAME	7
information_schema	KEY_COLUMN_USAGE	ORDINAL_POSITION	8
information_schema	KEY_COLUMN_USAGE	POSITION_IN_UNIQUE_CONSTRAINT	9
information_schema	KEY_COLUMN_USAGE	REFERENCED_TABLE_SCHEMA	10
information_schema	KEY_COLUMN_USAGE	REFERENCED_TABLE_NAME	11
information_schema	KEY_COLUMN_USAGE	REFERENCED_COLUMN_NAME	12
information_schema	OPTIMIZER_TRACE	QUERY	1
information_schema	OPTIMIZER_TRACE	TRACE	2
information_schema	OPTIMIZER_TRACE	MISSING_BYTES_BEYOND_MAX_MEM_SIZE	3
information_schema	OPTIMIZER_TRACE	INSUFFICIENT_PRIVILEGES	4
information_schema	PARAMETERS	SPECIFIC_CATALOG	1
information_schema	PARAMETERS	SPECIFIC_SCHEMA	2
information_schema	PARAMETERS	SPECIFIC_NAME	3
information_schema	PARAMETERS	ORDINAL_POSITION	4
information_schema	PARAMETERS	PARAMETER_MODE	5
information_schema	PARAMETERS	PARAMETER_NAME	6
information_schema	PARAMETERS	DATA_TYPE	7
information_schema	PARAMETERS	CHARACTER_MAXIMUM_LENGTH	8
information_schema	PARAMETERS	CHARACTER_OCTET_LENGTH	9
information_schema	PARAMETERS	NUMERIC_PRECISION	10
information_schema	PARAMETERS	NUMERIC_SCALE	11
information_schema	PARAMETERS	DATETIME_PRECISION	12
information_schema	PARAMETERS	CHARACTER_SET_NAME	13
information_schema	PARAMETERS	COLLATION_NAME	14
information_schema	PARAMETERS	DTD_IDENTIFIER	15
information_schema	PARAMETERS	ROUTINE_TYPE	16
information_schema	PARTITIONS	TABLE_CATALOG	1
information_schema	PARTITIONS	TABLE_SCHEMA	2
information_schema	PARTITIONS	TABLE_NAME	3
information_schema	PARTITIONS	PARTITION_NAME	4
information_schema	PARTITIONS	SUBPARTITION_NAME	5
information_schema	PARTITIONS	PARTITION_ORDINAL_POSITION	6
information_schema	PARTITIONS	SUBPARTITION_ORDINAL_POSITION	7
information_schema	PARTITIONS	PARTITION_METHOD	8
information_schema	PARTITIONS	SUBPARTITION_METHOD	9
information_schema	PARTITIONS	PARTITION_EXPRESSION	10
information_schema	PARTITIONS	SUBPARTITION_EXPRESSION	11
information_schema	PARTITIONS	PARTITION_DESCRIPTION	12
information_schema	PARTITIONS	TABLE_ROWS	13
information_schema	PARTITIONS	AVG_ROW_LENGTH	14
information_schema	PARTITIONS	DATA_LENGTH	15
information_schema	PARTITIONS	MAX_DATA_LENGTH	16
information_schema	PARTITIONS	INDEX_LENGTH	17
information_schema	PARTITIONS	DATA_FREE	18
information_schema	PARTITIONS	CREATE_TIME	19
information_schema	PARTITIONS	UPDATE_TIME	20
information_schema	PARTITIONS	CHECK_TIME	21
information_schema	PARTITIONS	CHECKSUM	22
information_schema	PARTITIONS	PARTITION_COMMENT	23
information_schema	PARTITIONS	NODEGROUP	24
information_schema	PARTITIONS	TABLESPACE_NAME	25
information_schema	PLUGINS	PLUGIN_NAME	1
information_schema	PLUGINS	PLUGIN_VERSION	2
information_schema	PLUGINS	PLUGIN_STATUS	3
information_schema	PLUGINS	PLUGIN_TYPE	4
information_schema	PLUGINS	PLUGIN_TYPE_VERSION	5
information_schema	PLUGINS	PLUGIN_LIBRARY	6
information_schema	PLUGINS	PLUGIN_LIBRARY_VERSION	7
information_schema	PLUGINS	PLUGIN_AUTHOR	8
information_schema	PLUGINS	PLUGIN_DESCRIPTION	9
information_schema	PLUGINS	PLUGIN_LICENSE	10
information_schema	PLUGINS	LOAD_OPTION	11
information_schema	PROCESSLIST	ID	1
information_schema	PROCESSLIST	USER	2
information_schema	PROCESSLIST	HOST	3
information_schema	PROCESSLIST	DB	4
information_schema	PROCESSLIST	COMMAND	5
information_schema	PROCESSLIST	TIME	6
information_schema	PROCESSLIST	STATE	7
information_schema	PROCESSLIST	INFO	8
information_schema	PROFILING	QUERY_ID	1
information_schema	PROFILING	SEQ	2
information_schema	PROFILING	STATE	3
information_schema	PROFILING	DURATION	4
information_schema	PROFILING	CPU_USER	5
information_schema	PROFILING	CPU_SYSTEM	6
information_schema	PROFILING	CONTEXT_VOLUNTARY	7
information_schema	PROFILING	CONTEXT_INVOLUNTARY	8
information_schema	PROFILING	BLOCK_OPS_IN	9
information_schema	PROFILING	BLOCK_OPS_OUT	10
information_schema	PROFILING	MESSAGES_SENT	11
information_schema	PROFILING	MESSAGES_RECEIVED	12
information_schema	PROFILING	PAGE_FAULTS_MAJOR	13
information_schema	PROFILING	PAGE_FAULTS_MINOR	14
information_schema	PROFILING	SWAPS	15
information_schema	PROFILING	SOURCE_FUNCTION	16
information_schema	PROFILING	SOURCE_FILE	17
information_schema	PROFILING	SOURCE_LINE	18
information_schema	REFERENTIAL_CONSTRAINTS	CONSTRAINT_CATALOG	1
information_schema	REFERENTIAL_CONSTRAINTS	CONSTRAINT_SCHEMA	2
information_schema	REFERENTIAL_CONSTRAINTS	CONSTRAINT_NAME	3
information_schema	REFERENTIAL_CONSTRAINTS	UNIQUE_CONSTRAINT_CATALOG	4
information_schema	REFERENTIAL_CONSTRAINTS	UNIQUE_CONSTRAINT_SCHEMA	5
information_schema	REFERENTIAL_CONSTRAINTS	UNIQUE_CONSTRAINT_NAME	6
information_schema	REFERENTIAL_CONSTRAINTS	MATCH_OPTION	7
information_schema	REFERENTIAL_CONSTRAINTS	UPDATE_RULE	8
information_schema	REFERENTIAL_CONSTRAINTS	DELETE_RULE	9
information_schema	REFERENTIAL_CONSTRAINTS	TABLE_NAME	10
information_schema	REFERENTIAL_CONSTRAINTS	REFERENCED_TABLE_NAME	11
information_schema	ROUTINES	SPECIFIC_NAME	1
information_schema	ROUTINES	ROUTINE_CATALOG	2
information_schema	ROUTINES	ROUTINE_SCHEMA	3
information_schema	ROUTINES	ROUTINE_NAME	4
information_schema	ROUTINES	ROUTINE_TYPE	5
information_schema	ROUTINES	DATA_TYPE	6
information_schema	ROUTINES	CHARACTER_MAXIMUM_LENGTH	7
information_schema	ROUTINES	CHARACTER_OCTET_LENGTH	8
information_schema	ROUTINES	NUMERIC_PRECISION	9
information_schema	ROUTINES	NUMERIC_SCALE	10
information_schema	ROUTINES	DATETIME_PRECISION	11
information_schema	ROUTINES	CHARACTER_SET_NAME	12
information_schema	ROUTINES	COLLATION_NAME	13
information_schema	ROUTINES	DTD_IDENTIFIER	14
information_schema	ROUTINES	ROUTINE_BODY	15
information_schema	ROUTINES	ROUTINE_DEFINITION	16
information_schema	ROUTINES	EXTERNAL_NAME	17
information_schema	ROUTINES	EXTERNAL_LANGUAGE	18
information_schema	ROUTINES	PARAMETER_STYLE	19
information_schema	ROUTINES	IS_DETERMINISTIC	20
information_schema	ROUTINES	SQL_DATA_ACCESS	21
information_schema	ROUTINES	SQL_PATH	22
information_schema	ROUTINES	SECURITY_TYPE	23
information_schema	ROUTINES	CREATED	24
information_schema	ROUTINES	LAST_ALTERED	25
information_schema	ROUTINES	SQL_MODE	26
information_schema	ROUTINES	ROUTINE_COMMENT	27
information_schema	ROUTINES	DEFINER	28
information_schema	ROUTINES	CHARACTER_SET_CLIENT	29
information_schema	ROUTINES	COLLATION_CONNECTION	30
information_schema	ROUTINES	DATABASE_COLLATION	31
information_schema	SCHEMATA	CATALOG_NAME	1
information_schema	SCHEMATA	SCHEMA_NAME	2
information_schema	SCHEMATA	DEFAULT_CHARACTER_SET_NAME	3
information_schema	SCHEMATA	DEFAULT_COLLATION_NAME	4
information_schema	SCHEMATA	SQL_PATH	5
information_schema	SCHEMA_PRIVILEGES	GRANTEE	1
information_schema	SCHEMA_PRIVILEGES	TABLE_CATALOG	2
information_schema	SCHEMA_PRIVILEGES	TABLE_SCHEMA	3
information_schema	SCHEMA_PRIVILEGES	PRIVILEGE_TYPE	4
information_schema	SCHEMA_PRIVILEGES	IS_GRANTABLE	5
information_schema	SESSION_STATUS	VARIABLE_NAME	1
information_schema	SESSION_STATUS	VARIABLE_VALUE	2
information_schema	SESSION_VARIABLES	VARIABLE_NAME	1
information_schema	SESSION_VARIABLES	VARIABLE_VALUE	2
information_schema	STATISTICS	TABLE_CATALOG	1
information_schema	STATISTICS	TABLE_SCHEMA	2
information_schema	STATISTICS	TABLE_NAME	3
information_schema	STATISTICS	NON_UNIQUE	4
information_schema	STATISTICS	INDEX_SCHEMA	5
information_schema	STATISTICS	INDEX_NAME	6
information_schema	STATISTICS	SEQ_IN_INDEX	7
information_schema	STATISTICS	COLUMN_NAME	8
information_schema	STATISTICS	COLLATION	9
information_schema	STATISTICS	CARDINALITY	10
information_schema	STATISTICS	SUB_PART	11
information_schema	STATISTICS	PACKED	12
information_schema	STATISTICS	NULLABLE	13
information_schema	STATISTICS	INDEX_TYPE	14
information_schema	STATISTICS	COMMENT	15
information_schema	STATISTICS	INDEX_COMMENT	16
information_schema	TABLES	TABLE_CATALOG	1
information_schema	TABLES	TABLE_SCHEMA	2
information_schema	TABLES	TABLE_NAME	3
information_schema	TABLES	TABLE_TYPE	4
information_schema	TABLES	ENGINE	5
information_schema	TABLES	VERSION	6
information_schema	TABLES	ROW_FORMAT	7
information_schema	TABLES	TABLE_ROWS	8
information_schema	TABLES	AVG_ROW_LENGTH	9
information_schema	TABLES	DATA_LENGTH	10
information_schema	TABLES	MAX_DATA_LENGTH	11
information_schema	TABLES	INDEX_LENGTH	12
information_schema	TABLES	DATA_FREE	13
information_schema	TABLES	AUTO_INCREMENT	14
information_schema	TABLES	CREATE_TIME	15
information_schema	TABLES	UPDATE_TIME	16
information_schema	TABLES	CHECK_TIME	17
information_schema	TABLES	TABLE_COLLATION	18
information_schema	TABLES	CHECKSUM	19
information_schema	TABLES	CREATE_OPTIONS	20
information_schema	TABLES	TABLE_COMMENT	21
information_schema	TABLESPACES	TABLESPACE_NAME	1
information_schema	TABLESPACES	ENGINE	2
information_schema	TABLESPACES	TABLESPACE_TYPE	3
information_schema	TABLESPACES	LOGFILE_GROUP_NAME	4
information_schema	TABLESPACES	EXTENT_SIZE	5
information_schema	TABLESPACES	AUTOEXTEND_SIZE	6
information_schema	TABLESPACES	MAXIMUM_SIZE	7
information_schema	TABLESPACES	NODEGROUP_ID	8
information_schema	TABLESPACES	TABLESPACE_COMMENT	9
information_schema	TABLE_CONSTRAINTS	CONSTRAINT_CATALOG	1
information_schema	TABLE_CONSTRAINTS	CONSTRAINT_SCHEMA	2
information_schema	TABLE_CONSTRAINTS	CONSTRAINT_NAME	3
information_schema	TABLE_CONSTRAINTS	TABLE_SCHEMA	4
information_schema	TABLE_CONSTRAINTS	TABLE_NAME	5
information_schema	TABLE_CONSTRAINTS	CONSTRAINT_TYPE	6
information_schema	TABLE_PRIVILEGES	GRANTEE	1
information_schema	TABLE_PRIVILEGES	TABLE_CATALOG	2
information_schema	TABLE_PRIVILEGES	TABLE_SCHEMA	3
information_schema	TABLE_PRIVILEGES	TABLE_NAME	4
information_schema	TABLE_PRIVILEGES	PRIVILEGE_TYPE	5
information_schema	TABLE_PRIVILEGES	IS_GRANTABLE	6
information_schema	TRIGGERS	TRIGGER_CATALOG	1
information_schema	TRIGGERS	TRIGGER_SCHEMA	2
information_schema	TRIGGERS	TRIGGER_NAME	3
information_schema	TRIGGERS	EVENT_MANIPULATION	4
information_schema	TRIGGERS	EVENT_OBJECT_CATALOG	5
information_schema	TRIGGERS	EVENT_OBJECT_SCHEMA	6
information_schema	TRIGGERS	EVENT_OBJECT_TABLE	7
information_schema	TRIGGERS	ACTION_ORDER	8
information_schema	TRIGGERS	ACTION_CONDITION	9
information_schema	TRIGGERS	ACTION_STATEMENT	10
information_schema	TRIGGERS	ACTION_ORIENTATION	11
information_schema	TRIGGERS	ACTION_TIMING	12
information_schema	TRIGGERS	ACTION_REFERENCE_OLD_TABLE	13
information_schema	TRIGGERS	ACTION_REFERENCE_NEW_TABLE	14
information_schema	TRIGGERS	ACTION_REFERENCE_OLD_ROW	15
information_schema	TRIGGERS	ACTION_REFERENCE_NEW_ROW	16
information_schema	TRIGGERS	CREATED	17
information_schema	TRIGGERS	SQL_MODE	18
information_schema	TRIGGERS	DEFINER	19
information_schema	TRIGGERS	CHARACTER_SET_CLIENT	20
information_schema	TRIGGERS	COLLATION_CONNECTION	21
information_schema	TRIGGERS	DATABASE_COLLATION	22
information_schema	USER_PRIVILEGES	GRANTEE	1
information_schema	USER_PRIVILEGES	TABLE_CATALOG	2
information_schema	USER_PRIVILEGES	PRIVILEGE_TYPE	3
information_schema	USER_PRIVILEGES	IS_GRANTABLE	4
information_schema	VIEWS	TABLE_CATALOG	1
information_schema	VIEWS	TABLE_SCHEMA	2
information_schema	VIEWS	TABLE_NAME	3
information_schema	VIEWS	VIEW_DEFINITION	4
information_schema	VIEWS	CHECK_OPTION	5
information_schema	VIEWS	IS_UPDATABLE	6
information_schema	VIEWS	DEFINER	7
information_schema	VIEWS	SECURITY_TYPE	8
information_schema	VIEWS	CHARACTER_SET_CLIENT	9
information_schema	VIEWS	COLLATION_CONNECTION	10
information_schema	INNODB_LOCKS	lock_id	1
information_schema	INNODB_LOCKS	lock_trx_id	2
information_schema	INNODB_LOCKS	lock_mode	3
information_schema	INNODB_LOCKS	lock_type	4
information_schema	INNODB_LOCKS	lock_table	5
information_schema	INNODB_LOCKS	lock_index	6
information_schema	INNODB_LOCKS	lock_space	7
information_schema	INNODB_LOCKS	lock_page	8
information_schema	INNODB_LOCKS	lock_rec	9
information_schema	INNODB_LOCKS	lock_data	10
information_schema	INNODB_TRX	trx_id	1
information_schema	INNODB_TRX	trx_state	2
information_schema	INNODB_TRX	trx_started	3
information_schema	INNODB_TRX	trx_requested_lock_id	4
information_schema	INNODB_TRX	trx_wait_started	5
information_schema	INNODB_TRX	trx_weight	6
information_schema	INNODB_TRX	trx_mysql_thread_id	7
information_schema	INNODB_TRX	trx_query	8
information_schema	INNODB_TRX	trx_operation_state	9
information_schema	INNODB_TRX	trx_tables_in_use	10
information_schema	INNODB_TRX	trx_tables_locked	11
information_schema	INNODB_TRX	trx_lock_structs	12
information_schema	INNODB_TRX	trx_lock_memory_bytes	13
information_schema	INNODB_TRX	trx_rows_locked	14
information_schema	INNODB_TRX	trx_rows_modified	15
information_schema	INNODB_TRX	trx_concurrency_tickets	16
information_schema	INNODB_TRX	trx_isolation_level	17
information_schema	INNODB_TRX	trx_unique_checks	18
information_schema	INNODB_TRX	trx_foreign_key_checks	19
information_schema	INNODB_TRX	trx_last_foreign_key_error	20
information_schema	INNODB_TRX	trx_adaptive_hash_latched	21
information_schema	INNODB_TRX	trx_adaptive_hash_timeout	22
information_schema	INNODB_TRX	trx_is_read_only	23
information_schema	INNODB_TRX	trx_autocommit_non_locking	24
information_schema	INNODB_SYS_DATAFILES	SPACE	1
information_schema	INNODB_SYS_DATAFILES	PATH	2
information_schema	INNODB_LOCK_WAITS	requesting_trx_id	1
information_schema	INNODB_LOCK_WAITS	requested_lock_id	2
information_schema	INNODB_LOCK_WAITS	blocking_trx_id	3
information_schema	INNODB_LOCK_WAITS	blocking_lock_id	4
information_schema	INNODB_SYS_TABLESTATS	TABLE_ID	1
information_schema	INNODB_SYS_TABLESTATS	NAME	2
information_schema	INNODB_SYS_TABLESTATS	STATS_INITIALIZED	3
information_schema	INNODB_SYS_TABLESTATS	NUM_ROWS	4
information_schema	INNODB_SYS_TABLESTATS	CLUST_INDEX_SIZE	5
information_schema	INNODB_SYS_TABLESTATS	OTHER_INDEX_SIZE	6
information_schema	INNODB_SYS_TABLESTATS	MODIFIED_COUNTER	7
information_schema	INNODB_SYS_TABLESTATS	AUTOINC	8
information_schema	INNODB_SYS_TABLESTATS	REF_COUNT	9
information_schema	INNODB_CMP	page_size	1
information_schema	INNODB_CMP	compress_ops	2
information_schema	INNODB_CMP	compress_ops_ok	3
information_schema	INNODB_CMP	compress_time	4
information_schema	INNODB_CMP	uncompress_ops	5
information_schema	INNODB_CMP	uncompress_time	6
information_schema	INNODB_METRICS	NAME	1
information_schema	INNODB_METRICS	SUBSYSTEM	2
information_schema	INNODB_METRICS	COUNT	3
information_schema	INNODB_METRICS	MAX_COUNT	4
information_schema	INNODB_METRICS	MIN_COUNT	5
information_schema	INNODB_METRICS	AVG_COUNT	6
information_schema	INNODB_METRICS	COUNT_RESET	7
information_schema	INNODB_METRICS	MAX_COUNT_RESET	8
information_schema	INNODB_METRICS	MIN_COUNT_RESET	9
information_schema	INNODB_METRICS	AVG_COUNT_RESET	10
information_schema	INNODB_METRICS	TIME_ENABLED	11
information_schema	INNODB_METRICS	TIME_DISABLED	12
information_schema	INNODB_METRICS	TIME_ELAPSED	13
information_schema	INNODB_METRICS	TIME_RESET	14
information_schema	INNODB_METRICS	STATUS	15
information_schema	INNODB_METRICS	TYPE	16
information_schema	INNODB_METRICS	COMMENT	17
information_schema	INNODB_CMP_RESET	page_size	1
information_schema	INNODB_CMP_RESET	compress_ops	2
information_schema	INNODB_CMP_RESET	compress_ops_ok	3
information_schema	INNODB_CMP_RESET	compress_time	4
information_schema	INNODB_CMP_RESET	uncompress_ops	5
information_schema	INNODB_CMP_RESET	uncompress_time	6
information_schema	INNODB_CMP_PER_INDEX	database_name	1
information_schema	INNODB_CMP_PER_INDEX	table_name	2
information_schema	INNODB_CMP_PER_INDEX	index_name	3
information_schema	INNODB_CMP_PER_INDEX	compress_ops	4
information_schema	INNODB_CMP_PER_INDEX	compress_ops_ok	5
information_schema	INNODB_CMP_PER_INDEX	compress_time	6
information_schema	INNODB_CMP_PER_INDEX	uncompress_ops	7
information_schema	INNODB_CMP_PER_INDEX	uncompress_time	8
information_schema	INNODB_CMPMEM_RESET	page_size	1
information_schema	INNODB_CMPMEM_RESET	buffer_pool_instance	2
information_schema	INNODB_CMPMEM_RESET	pages_used	3
information_schema	INNODB_CMPMEM_RESET	pages_free	4
information_schema	INNODB_CMPMEM_RESET	relocation_ops	5
information_schema	INNODB_CMPMEM_RESET	relocation_time	6
information_schema	INNODB_FT_DELETED	DOC_ID	1
information_schema	INNODB_BUFFER_PAGE_LRU	POOL_ID	1
information_schema	INNODB_BUFFER_PAGE_LRU	LRU_POSITION	2
information_schema	INNODB_BUFFER_PAGE_LRU	SPACE	3
information_schema	INNODB_BUFFER_PAGE_LRU	PAGE_NUMBER	4
information_schema	INNODB_BUFFER_PAGE_LRU	PAGE_TYPE	5
information_schema	INNODB_BUFFER_PAGE_LRU	FLUSH_TYPE	6
information_schema	INNODB_BUFFER_PAGE_LRU	FIX_COUNT	7
information_schema	INNODB_BUFFER_PAGE_LRU	IS_HASHED	8
information_schema	INNODB_BUFFER_PAGE_LRU	NEWEST_MODIFICATION	9
information_schema	INNODB_BUFFER_PAGE_LRU	OLDEST_MODIFICATION	10
information_schema	INNODB_BUFFER_PAGE_LRU	ACCESS_TIME	11
information_schema	INNODB_BUFFER_PAGE_LRU	TABLE_NAME	12
information_schema	INNODB_BUFFER_PAGE_LRU	INDEX_NAME	13
information_schema	INNODB_BUFFER_PAGE_LRU	NUMBER_RECORDS	14
information_schema	INNODB_BUFFER_PAGE_LRU	DATA_SIZE	15
information_schema	INNODB_BUFFER_PAGE_LRU	COMPRESSED_SIZE	16
information_schema	INNODB_BUFFER_PAGE_LRU	COMPRESSED	17
information_schema	INNODB_BUFFER_PAGE_LRU	IO_FIX	18
information_schema	INNODB_BUFFER_PAGE_LRU	IS_OLD	19
information_schema	INNODB_BUFFER_PAGE_LRU	FREE_PAGE_CLOCK	20
information_schema	INNODB_SYS_FOREIGN	ID	1
information_schema	INNODB_SYS_FOREIGN	FOR_NAME	2
information_schema	INNODB_SYS_FOREIGN	REF_NAME	3
information_schema	INNODB_SYS_FOREIGN	N_COLS	4
information_schema	INNODB_SYS_FOREIGN	TYPE	5
information_schema	INNODB_SYS_COLUMNS	TABLE_ID	1
information_schema	INNODB_SYS_COLUMNS	NAME	2
information_schema	INNODB_SYS_COLUMNS	POS	3
information_schema	INNODB_SYS_COLUMNS	MTYPE	4
information_schema	INNODB_SYS_COLUMNS	PRTYPE	5
information_schema	INNODB_SYS_COLUMNS	LEN	6
information_schema	INNODB_SYS_INDEXES	INDEX_ID	1
information_schema	INNODB_SYS_INDEXES	NAME	2
information_schema	INNODB_SYS_INDEXES	TABLE_ID	3
information_schema	INNODB_SYS_INDEXES	TYPE	4
information_schema	INNODB_SYS_INDEXES	N_FIELDS	5
information_schema	INNODB_SYS_INDEXES	PAGE_NO	6
information_schema	INNODB_SYS_INDEXES	SPACE	7
information_schema	INNODB_FT_DEFAULT_STOPWORD	value	1
information_schema	INNODB_SYS_FIELDS	INDEX_ID	1
information_schema	INNODB_SYS_FIELDS	NAME	2
information_schema	INNODB_SYS_FIELDS	POS	3
information_schema	INNODB_CMP_PER_INDEX_RESET	database_name	1
information_schema	INNODB_CMP_PER_INDEX_RESET	table_name	2
information_schema	INNODB_CMP_PER_INDEX_RESET	index_name	3
information_schema	INNODB_CMP_PER_INDEX_RESET	compress_ops	4
information_schema	INNODB_CMP_PER_INDEX_RESET	compress_ops_ok	5
information_schema	INNODB_CMP_PER_INDEX_RESET	compress_time	6
information_schema	INNODB_CMP_PER_INDEX_RESET	uncompress_ops	7
information_schema	INNODB_CMP_PER_INDEX_RESET	uncompress_time	8
information_schema	INNODB_BUFFER_PAGE	POOL_ID	1
information_schema	INNODB_BUFFER_PAGE	BLOCK_ID	2
information_schema	INNODB_BUFFER_PAGE	SPACE	3
information_schema	INNODB_BUFFER_PAGE	PAGE_NUMBER	4
information_schema	INNODB_BUFFER_PAGE	PAGE_TYPE	5
information_schema	INNODB_BUFFER_PAGE	FLUSH_TYPE	6
information_schema	INNODB_BUFFER_PAGE	FIX_COUNT	7
information_schema	INNODB_BUFFER_PAGE	IS_HASHED	8
information_schema	INNODB_BUFFER_PAGE	NEWEST_MODIFICATION	9
information_schema	INNODB_BUFFER_PAGE	OLDEST_MODIFICATION	10
information_schema	INNODB_BUFFER_PAGE	ACCESS_TIME	11
